week,decile_value,decile
2021-12-11,0.02008080808080808,0.1
2021-12-11,0.038936877076411976,0.2
2021-12-11,0.058823529411764705,0.30000000000000004
2021-12-11,0.0647829647829648,0.4
2021-12-11,0.08163265306122448,0.5
2021-12-11,0.09536882310814035,0.6
2021-12-11,0.10497975708502023,0.7000000000000001
2021-12-11,0.13063492063492066,0.8
2021-12-11,0.1547574626865672,0.9
2021-12-18,0.10023317435082142,0.1
2021-12-18,0.1208609865470852,0.2
2021-12-18,0.12934046345811054,0.30000000000000004
2021-12-18,0.13587223587223587,0.4
2021-12-18,0.14799154334038056,0.5
2021-12-18,0.15955113007744587,0.6
2021-12-18,0.17131861912846635,0.7000000000000001
2021-12-18,0.2014414414414415,0.8
2021-12-18,0.21968798066359044,0.9
2021-12-25,0.07214874448917002,0.1
2021-12-25,0.09109372108969406,0.2
2021-12-25,0.11420641418837342,0.30000000000000004
2021-12-25,0.12098210388476649,0.4
2021-12-25,0.12681159420289856,0.5
2021-12-25,0.14512110726643598,0.6
2021-12-25,0.1540964791852804,0.7000000000000001
2021-12-25,0.16685082872928175,0.8
2021-12-25,0.2044607566346697,0.9
2022-01-01,0.0567847882454624,0.1
2022-01-01,0.07832579185520362,0.2
2022-01-01,0.09079391891891893,0.30000000000000004
2022-01-01,0.10498038546819037,0.4
2022-01-01,0.13829787234042554,0.5
2022-01-01,0.149559751182758,0.6
2022-01-01,0.15307527984277536,0.7000000000000001
2022-01-01,0.17479999314751685,0.8
2022-01-01,0.20094876660341557,0.9
2022-01-08,0.0750990990990991,0.1
2022-01-08,0.10549422336328629,0.2
2022-01-08,0.11850133395197775,0.30000000000000004
2022-01-08,0.13744896696771,0.4
2022-01-08,0.15210355987055016,0.5
2022-01-08,0.1974384900572969,0.6
2022-01-08,0.2138888888888889,0.7000000000000001
2022-01-08,0.22075831969448995,0.8
2022-01-08,0.2444755244755245,0.9
2022-01-15,0.12675035754012395,0.1
2022-01-15,0.14155844155844155,0.2
2022-01-15,0.15345673152982126,0.30000000000000004
2022-01-15,0.15803896721051797,0.4
2022-01-15,0.1643192488262911,0.5
2022-01-15,0.1732412105509374,0.6
2022-01-15,0.18171828171828172,0.7000000000000001
2022-01-15,0.20263787634259006,0.8
2022-01-15,0.2226031746031746,0.9
2022-01-22,0.11821404618185302,0.1
2022-01-22,0.1271055381400209,0.2
2022-01-22,0.13763911694946177,0.30000000000000004
2022-01-22,0.14126984126984127,0.4
2022-01-22,0.15104166666666666,0.5
2022-01-22,0.18758361303530197,0.6
2022-01-22,0.21728509299528084,0.7000000000000001
2022-01-22,0.24140873980446176,0.8
2022-01-22,0.2545655783065855,0.9
2022-01-29,0.14487319334605944,0.1
2022-01-29,0.1566013071895425,0.2
2022-01-29,0.1598654264793192,0.30000000000000004
2022-01-29,0.16787496181651562,0.4
2022-01-29,0.18229166666666666,0.5
2022-01-29,0.1964851024208566,0.6
2022-01-29,0.2020253164556962,0.7000000000000001
2022-01-29,0.23564279214870676,0.8
2022-01-29,0.28243829071927806,0.9
2022-02-05,0.1166883963494133,0.1
2022-02-05,0.14874285714285715,0.2
2022-02-05,0.170026271793647,0.30000000000000004
2022-02-05,0.1746723646723647,0.4
2022-02-05,0.1935483870967742,0.5
2022-02-05,0.20703703703703702,0.6
2022-02-05,0.22561380225613803,0.7000000000000001
2022-02-05,0.2478002699055331,0.8
2022-02-05,0.2788339049485547,0.9
2022-02-12,0.15023536057239695,0.1
2022-02-12,0.19405008472980606,0.2
2022-02-12,0.23394736842105265,0.30000000000000004
2022-02-12,0.25399580392904825,0.4
2022-02-12,0.25806451612903225,0.5
2022-02-12,0.2720890410958904,0.6
2022-02-12,0.29129411764705887,0.7000000000000001
2022-02-12,0.3158210512586409,0.8
2022-02-12,0.3191002949852507,0.9
2022-02-19,0.18687008784096162,0.1
2022-02-19,0.20579710144927538,0.2
2022-02-19,0.21594405594405594,0.30000000000000004
2022-02-19,0.24505327245053277,0.4
2022-02-19,0.26881720430107525,0.5
2022-02-19,0.2837513631406761,0.6
2022-02-19,0.28670807453416147,0.7000000000000001
2022-02-19,0.30315856982523653,0.8
2022-02-19,0.3372727272727273,0.9
2022-02-26,0.18977272727272726,0.1
2022-02-26,0.19446188980873536,0.2
2022-02-26,0.24838350055741362,0.30000000000000004
2022-02-26,0.26569158540989524,0.4
2022-02-26,0.26851851851851855,0.5
2022-02-26,0.27208745445080684,0.6
2022-02-26,0.3107849988353133,0.7000000000000001
2022-02-26,0.32713178294573647,0.8
2022-02-26,0.3696153846153846,0.9
2022-03-05,0.1870879120879121,0.1
2022-03-05,0.21098729227761487,0.2
2022-03-05,0.2502812355924389,0.30000000000000004
2022-03-05,0.2657015157403809,0.4
2022-03-05,0.27325581395348836,0.5
2022-03-05,0.30295825771324864,0.6
2022-03-05,0.3064928838951311,0.7000000000000001
2022-03-05,0.3276427360090447,0.8
2022-03-05,0.34805309734513273,0.9
2022-03-12,0.1765898617511521,0.1
2022-03-12,0.19015132633078155,0.2
2022-03-12,0.20570661496010145,0.30000000000000004
2022-03-12,0.23654678300347592,0.4
2022-03-12,0.2468354430379747,0.5
2022-03-12,0.2595829858215179,0.6
2022-03-12,0.2654360744995186,0.7000000000000001
2022-03-12,0.2825198582426984,0.8
2022-03-12,0.3073124872266504,0.9
2022-03-19,0.17271739249761225,0.1
2022-03-19,0.1850833364267419,0.2
2022-03-19,0.21710145297291783,0.30000000000000004
2022-03-19,0.22645562464669305,0.4
2022-03-19,0.25793650793650796,0.5
2022-03-19,0.2634648329966091,0.6
2022-03-19,0.28184214176723543,0.7000000000000001
2022-03-19,0.30335139474212325,0.8
2022-03-19,0.3109421364985163,0.9
2022-03-26,0.17762148337595907,0.1
2022-03-26,0.19455280267088385,0.2
2022-03-26,0.20787950511027437,0.30000000000000004
2022-03-26,0.23657894736842106,0.4
2022-03-26,0.25,0.5
2022-03-26,0.26992780869303656,0.6
2022-03-26,0.29521411753735693,0.7000000000000001
2022-03-26,0.3128996484273614,0.8
2022-03-26,0.35769741094818497,0.9
2022-04-02,0.1717966903073286,0.1
2022-04-02,0.1892241379310345,0.2
2022-04-02,0.19206515242080097,0.30000000000000004
2022-04-02,0.19593887377014862,0.4
2022-04-02,0.27125506072874495,0.5
2022-04-02,0.3002386218135258,0.6
2022-04-02,0.3060641958594235,0.7000000000000001
2022-04-02,0.34600500796722056,0.8
2022-04-02,0.362871335987104,0.9
2022-04-09,0.21056766311341074,0.1
2022-04-09,0.2225925925925926,0.2
2022-04-09,0.23940233524638832,0.30000000000000004
2022-04-09,0.27471264367816095,0.4
2022-04-09,0.29411764705882354,0.5
2022-04-09,0.33627580833657966,0.6
2022-04-09,0.3465883887801696,0.7000000000000001
2022-04-09,0.37812988637548217,0.8
2022-04-09,0.3845599189559621,0.9
2022-04-16,0.16829268292682928,0.1
2022-04-16,0.21492249499369578,0.2
2022-04-16,0.23701578192252512,0.30000000000000004
2022-04-16,0.2471050847457627,0.4
2022-04-16,0.2754491017964072,0.5
2022-04-16,0.2963697478991596,0.6
2022-04-16,0.3356497948016416,0.7000000000000001
2022-04-16,0.37050794990854086,0.8
2022-04-16,0.41837438423645323,0.9
2022-04-23,0.15244532056697643,0.1
2022-04-23,0.1993939393939394,0.2
2022-04-23,0.22077104642014161,0.30000000000000004
2022-04-23,0.25145631067961166,0.4
2022-04-23,0.27058823529411763,0.5
2022-04-23,0.3068131868131867,0.6
2022-04-23,0.3733293422135748,0.7000000000000001
2022-04-23,0.3990246701090075,0.8
2022-04-23,0.41426927502876876,0.9
2022-04-30,0.22555642838439383,0.1
2022-04-30,0.25771561771561774,0.2
2022-04-30,0.26764705882352946,0.30000000000000004
2022-04-30,0.2888311688311688,0.4
2022-04-30,0.3055555555555556,0.5
2022-04-30,0.32688172043010755,0.6
2022-04-30,0.3718571428571429,0.7000000000000001
2022-04-30,0.3973627940128297,0.8
2022-04-30,0.43393939393939396,0.9
2022-05-07,0.16041666666666665,0.1
2022-05-07,0.18604651162790697,0.2
2022-05-07,0.25321100917431194,0.30000000000000004
2022-05-07,0.27490542244640603,0.4
2022-05-07,0.3,0.5
2022-05-07,0.3237458193979933,0.6
2022-05-07,0.3772461456671983,0.7000000000000001
2022-05-07,0.42854561878952124,0.8
2022-05-07,0.4892401215805472,0.9
2022-05-14,0.16181818181818183,0.1
2022-05-14,0.21956882255389717,0.2
2022-05-14,0.28214285714285714,0.30000000000000004
2022-05-14,0.3212079615648593,0.4
2022-05-14,0.3269230769230769,0.5
2022-05-14,0.35155279503105585,0.6
2022-05-14,0.36941457586618875,0.7000000000000001
2022-05-14,0.3983981693363845,0.8
2022-05-14,0.4485714285714286,0.9
2022-05-21,0.1890909090909091,0.1
2022-05-21,0.2378418329637842,0.2
2022-05-21,0.2707616707616708,0.30000000000000004
2022-05-21,0.30353430353430355,0.4
2022-05-21,0.3235294117647059,0.5
2022-05-21,0.39487179487179486,0.6
2022-05-21,0.4404040404040404,0.7000000000000001
2022-05-21,0.47965031568722677,0.8
2022-05-21,0.625294117647059,0.9
2022-05-28,0.17577639751552795,0.1
2022-05-28,0.2177777777777778,0.2
2022-05-28,0.26974358974358975,0.30000000000000004
2022-05-28,0.303448275862069,0.4
2022-05-28,0.35714285714285715,0.5
2022-05-28,0.36818181818181817,0.6
2022-05-28,0.4037037037037037,0.7000000000000001
2022-05-28,0.4423076923076924,0.8
2022-05-28,0.5096774193548388,0.9
2022-06-04,0.19104950495049508,0.1
2022-06-04,0.2574074074074074,0.2
2022-06-04,0.2768222768222769,0.30000000000000004
2022-06-04,0.3051924567295272,0.4
2022-06-04,0.3108108108108108,0.5
2022-06-04,0.39444444444444443,0.6
2022-06-04,0.43474816072439165,0.7000000000000001
2022-06-04,0.4597150997150997,0.8
2022-06-04,0.5033082706766917,0.9
2022-06-11,0.23484708063021317,0.1
2022-06-11,0.25,0.2
2022-06-11,0.3001642036124795,0.30000000000000004
2022-06-11,0.31667532467532467,0.4
2022-06-11,0.34782608695652173,0.5
2022-06-11,0.37325714285714284,0.6
2022-06-11,0.4024362390559574,0.7000000000000001
2022-06-11,0.45919254658385095,0.8
2022-06-11,0.5269611780455155,0.9
2022-06-18,0.2115531901083923,0.1
2022-06-18,0.23272727272727273,0.2
2022-06-18,0.29619047619047617,0.30000000000000004
2022-06-18,0.31242807825086305,0.4
2022-06-18,0.3728813559322034,0.5
2022-06-18,0.381743241605043,0.6
2022-06-18,0.39536243492190626,0.7000000000000001
2022-06-18,0.4107259646827992,0.8
2022-06-18,0.4644444444444445,0.9
2022-06-25,0.19322751322751325,0.1
2022-06-25,0.24049272116461368,0.2
2022-06-25,0.2728300819903874,0.30000000000000004
2022-06-25,0.29917987971569165,0.4
2022-06-25,0.32934131736526945,0.5
2022-06-25,0.350062893081761,0.6
2022-06-25,0.40012691697514546,0.7000000000000001
2022-06-25,0.4375811030008111,0.8
2022-06-25,0.4923826086956522,0.9
2022-07-02,0.13005241700640655,0.1
2022-07-02,0.18543160929897282,0.2
2022-07-02,0.2667957941339236,0.30000000000000004
2022-07-02,0.2734537493158183,0.4
2022-07-02,0.2987012987012987,0.5
2022-07-02,0.3967279411764706,0.6
2022-07-02,0.4207315620159657,0.7000000000000001
2022-07-02,0.45824175824175833,0.8
2022-07-02,0.49493860437256665,0.9
2022-07-09,0.1810810810810811,0.1
2022-07-09,0.21989648033126294,0.2
2022-07-09,0.2349425287356322,0.30000000000000004
2022-07-09,0.28049450549450555,0.4
2022-07-09,0.3333333333333333,0.5
2022-07-09,0.3580514755423797,0.6
2022-07-09,0.38420245398773006,0.7000000000000001
2022-07-09,0.45571813631112823,0.8
2022-07-09,0.4838609237156202,0.9
2022-07-16,0.1419254658385093,0.1
2022-07-16,0.1753604193971167,0.2
2022-07-16,0.20814019219898247,0.30000000000000004
2022-07-16,0.28229249011857704,0.4
2022-07-16,0.3018867924528302,0.5
2022-07-16,0.3401396409233399,0.6
2022-07-16,0.400173520735728,0.7000000000000001
2022-07-16,0.439960918417196,0.8
2022-07-16,0.46296590007930216,0.9
2022-07-23,0.14373024236037935,0.1
2022-07-23,0.19105897273303743,0.2
2022-07-23,0.20883534136546186,0.30000000000000004
2022-07-23,0.27351916376306634,0.4
2022-07-23,0.32894736842105265,0.5
2022-07-23,0.36299342105263155,0.6
2022-07-23,0.39945205479452056,0.7000000000000001
2022-07-23,0.46893641786701584,0.8
2022-07-23,0.5506493506493508,0.9
2022-07-30,0.08834586466165414,0.1
2022-07-30,0.18,0.2
2022-07-30,0.26829268292682934,0.30000000000000004
2022-07-30,0.33371592539454814,0.4
2022-07-30,0.39285714285714285,0.5
2022-07-30,0.4127994955863808,0.6
2022-07-30,0.42857142857142855,0.7000000000000001
2022-07-30,0.4365226899945326,0.8
2022-07-30,0.4630681818181818,0.9
2022-08-06,0.19555410264792417,0.1
2022-08-06,0.2283116883116883,0.2
2022-08-06,0.29636856368563685,0.30000000000000004
2022-08-06,0.32682926829268294,0.4
2022-08-06,0.38613861386138615,0.5
2022-08-06,0.4117839607201309,0.6
2022-08-06,0.4323809523809524,0.7000000000000001
2022-08-06,0.4508503401360544,0.8
2022-08-06,0.5040000000000001,0.9
2022-08-13,0.16666666666666666,0.1
2022-08-13,0.23401084010840112,0.2
2022-08-13,0.29064039408867,0.30000000000000004
2022-08-13,0.3164444444444445,0.4
2022-08-13,0.33962264150943394,0.5
2022-08-13,0.3721637426900585,0.6
2022-08-13,0.41264367816091957,0.7000000000000001
2022-08-13,0.45347102696500285,0.8
2022-08-13,0.545320197044335,0.9
2022-08-20,0.07714285714285715,0.1
2022-08-20,0.18354354354354357,0.2
2022-08-20,0.2451219512195122,0.30000000000000004
2022-08-20,0.2600223964165733,0.4
2022-08-20,0.3333333333333333,0.5
2022-08-20,0.3723123732251521,0.6
2022-08-20,0.49375,0.7000000000000001
2022-08-20,0.5629629629629631,0.8
2022-08-20,0.6052173913043478,0.9
2022-08-27,0.11666666666666667,0.1
2022-08-27,0.20540540540540547,0.2
2022-08-27,0.2607792207792208,0.30000000000000004
2022-08-27,0.2949308755760369,0.4
2022-08-27,0.32142857142857145,0.5
2022-08-27,0.36484848484848487,0.6
2022-08-27,0.41481481481481486,0.7000000000000001
2022-08-27,0.424957264957265,0.8
2022-08-27,0.5085483870967743,0.9
2022-09-03,0.14456521739130435,0.1
2022-09-03,0.22181818181818183,0.2
2022-09-03,0.25217391304347825,0.30000000000000004
2022-09-03,0.2858823529411765,0.4
2022-09-03,0.34615384615384615,0.5
2022-09-03,0.3766666666666666,0.6
2022-09-03,0.4211111111111111,0.7000000000000001
2022-09-03,0.4764705882352942,0.8
2022-09-03,0.5601518026565466,0.9
2022-09-10,0.1440342013214147,0.1
2022-09-10,0.18587424633936261,0.2
2022-09-10,0.2693498452012384,0.30000000000000004
2022-09-10,0.306384778012685,0.4
2022-09-10,0.35714285714285715,0.5
2022-09-10,0.40410256410256407,0.6
2022-09-10,0.41431601272534463,0.7000000000000001
2022-09-10,0.4554396423248882,0.8
2022-09-10,0.4678170836928387,0.9
2022-09-17,0.13589743589743591,0.1
2022-09-17,0.18037518037518038,0.2
2022-09-17,0.22142857142857145,0.30000000000000004
2022-09-17,0.2857142857142857,0.4
2022-09-17,0.30952380952380953,0.5
2022-09-17,0.372027972027972,0.6
2022-09-17,0.4,0.7000000000000001
2022-09-17,0.42485875706214704,0.8
2022-09-17,0.4978558301000613,0.9
2022-09-24,0.09264069264069263,0.1
2022-09-24,0.1288888888888889,0.2
2022-09-24,0.18317525773195875,0.30000000000000004
2022-09-24,0.2285148514851486,0.4
2022-09-24,0.2716049382716049,0.5
2022-09-24,0.3075362318840579,0.6
2022-09-24,0.39930621255124565,0.7000000000000001
2022-09-24,0.4173981191222571,0.8
2022-09-24,0.4452476572958501,0.9
2022-10-01,0.03855421686746989,0.1
2022-10-01,0.07333333333333333,0.2
2022-10-01,0.09620358781810598,0.30000000000000004
2022-10-01,0.16458773784355196,0.4
2022-10-01,0.2518518518518518,0.5
2022-10-01,0.26758147512864494,0.6
2022-10-01,0.3157938144329897,0.7000000000000001
2022-10-01,0.40299850074962523,0.8
2022-10-01,0.41631878557874763,0.9
